A,B,C,lat_deg,lon_deg
0.8788171126619655,-0.26336156765292734,-0.3978959250556343,61.500000000000014,-33.5
0.18223552549214747,0.5848624242041239,0.7903962031808327,10.500000000000002,143.5
0.18223552549214747,-0.9829179706644717,-0.025738612888764223,10.5,-88.49999999999999
0.8241261886220157,-0.16086806262265807,-0.5430814779159593,55.50000000000001,-16.5
-0.9099612708765432,0.4048633569849039,-0.08975604534325646,-65.50000000000001,77.5
-0.8241261886220157,0.43069868151070745,0.3678514251328763,-55.50000000000001,130.5
0.07845909572784493,0.6735075884724144,0.7350045568346102,4.499999999999999,137.5
-0.5948227867513411,0.26833293391615265,0.7577488297168911,-36.5,160.5
0.5807029557109398,-0.40088966188449826,0.7085700785544864,35.5,-150.5
-0.5948227867513411,0.24172441995889538,-0.7666519139458949,-36.5,17.5
0.5664062369248328,-0.15018506905537388,0.8103261194145741,34.50000000000001,-169.49999999999997
0.77162458338772,-0.09401834717162705,-0.6290914501937243,50.5,-8.5
0.28401534470392265,0.5151734680198855,0.8086603624644132,16.5,147.5
0.3338068592337709,0.5339180197387341,0.7768555392907708,19.5,145.5
0.25038000405444144,-0.797875824888208,0.5483648617742202,14.500000000000002,-124.49999999999999
0.9426414910921785,-0.2876177238712166,0.16941978688056236,70.50000000000003,-120.50000000000001
0.8241261886220157,0.014826786785238452,0.56621214365375,55.50000000000001,178.5
0.23344536385590542,-0.8290816487408504,-0.5080618877807475,13.500000000000004,-58.5
-0.6225146366376195,0.4544628698476876,-0.6371334452857865,-38.5,35.5
0.3987490689252462,-0.29098743180560005,0.8696697617845699,23.5,-161.5
0.8526401643540922,0.04099476490671021,-0.52088787601601,58.5,4.5
0.6225146366376195,0.06140272829587594,0.780195637087106,38.50000000000001,175.5
0.3987490689252462,-0.008002757293263246,0.9170251555475206,23.5,-179.5
0.02617694830787315,-0.4615903835177072,-0.8867068767192814,1.5,-27.5
-0.9366721892483976,-0.34721130856487786,0.045711235963154156,-69.49999999999999,-97.5
-0.8141155183563191,0.5757349614241947,-0.07579694561987829,-54.50000000000001,82.5
0.25038000405444144,-0.7470465196645616,-0.6158176280578234,14.500000000000002,-50.5
-0.30070579950427306,0.30261882936487833,0.9044323447656694,-17.499999999999996,161.5
0.5075383629607041,0.5480635429130696,0.6648542419604034,30.5,140.5
-0.008726535498373933,-0.8240948084220169,0.5663846699108962,-0.5,-124.49999999999999
0.31730465640509214,-0.008275580041104638,0.9482875459472353,18.5,-179.5
0.6755902076156602,0.4788233274694106,0.5606300852121214,42.50000000000001,139.5
-0.414693242656239,0.40602272907973613,0.8143556090344666,-24.5,153.5
0.8949343616020251,-0.206031221431959,-0.3957822939688319,63.50000000000001,-27.5
-0.9025852843498605,-0.3977403908601691,-0.16474946419785788,-64.50000000000001,-67.49999999999999
0.25038000405444144,0.6785836503510563,0.6905317393472463,14.500000000000002,135.5
0.8526401643540922,-0.06819974809281501,-0.5180285170628188,58.5,-7.5
-0.11320321376790671,-0.5042758331139241,-0.8560904838449468,-6.5,-30.5
0.3826834323650898,-0.3386029820108569,-0.8595937477475211,22.500000000000004,-21.5
-0.04361938736533605,0.46130913087034975,0.8861665954105443,-2.5000000000000027,152.5
0.23344536385590542,-0.47881785793974885,-0.8463076987787446,13.500000000000004,-29.5
0.8526401643540922,-0.0862371371720077,0.5153328112032097,58.5,-170.5
0.5664062369248328,0.5016962362690489,0.6538232645647606,34.50000000000001,142.5
-0.8338858220671681,-0.551915969242887,-0.0048164976951911576,-56.5,-89.5
0.5948227867513413,-0.34606929874119097,0.7255493731167774,36.50000000000001,-154.5
-0.6626200482157374,0.7339202134682435,0.14931775502364636,-41.5,101.5
0.5519369853120581,-0.7032921691160957,0.4480465256026589,33.49999999999999,-122.50000000000001
0.3987490689252462,0.6195568060498788,0.6761276093375584,23.5,137.5
0.6494480483301837,-0.6973379513760565,-0.30321117078821513,40.5,-66.5
0.9304175679820246,0.079325384020048,-0.3578136842554889,68.50000000000001,12.5
-0.5807029557109398,0.14836076929897607,0.8004830787478235,-35.5,169.5
0.6883545756937539,0.018988087413844848,0.7251258033319709,43.50000000000001,178.5
0.9483236552061993,-0.12142723501852615,0.29315127762319093,71.5,-157.5
0.5075383629607041,-0.7100911560002621,0.4880321303903875,30.5,-124.49999999999999
0.8338858220671683,-0.0910958780117152,-0.5443675015691494,56.49999999999999,-9.5
0.5519369853120581,0.5633650956581138,0.6148051180974026,33.50000000000001,137.5
-0.8703556959398997,0.42858365035105617,0.24248096254497284,-60.5,119.5
0.7372773368101241,-0.4900558219112705,0.4650456107061328,47.5,-133.49999999999997
0.4771587602596084,-0.49776749372801066,0.7242561975539101,28.5,-145.5
0.31730465640509214,-0.3781431745532582,-0.8696697617845699,18.5,-23.5
0.8870108331782218,-0.036228378648007174,-0.46032519636123925,62.50000000000002,-4.5
-0.2840153447039227,0.4127825356995445,0.865416583036266,-16.500000000000004,154.5
0.6626200482157375,0.4559353548517696,0.5941865228181845,41.5,142.5
-0.1993679344171972,0.39074406358440267,0.8986498225113987,-11.500000000000002,156.5
0.7933533402912352,-0.16268441570736955,-0.5866210517316024,52.50000000000001,-15.5
-0.8338858220671681,-0.5514116636012637,-0.02407515316358244,-56.5,-87.49999999999999
0.6225146366376195,0.3853746947632783,0.6811474670055249,38.5,150.5
0.6494480483301837,0.059660764447037204,-0.7580618877807475,40.5,4.5
-0.8949343616020251,0.4461808232643121,-0.0038937610553995416,-63.50000000000001,89.5
0.3338068592337709,-0.9365820555422011,-0.1067100462226063,19.5,-83.49999999999999
-0.008726535498373933,-0.4461808232643121,-0.8949002852437675,-0.4999999999999999,-26.49999999999997
-0.9099612708765432,-0.3831265991608358,-0.15869623347829867,-65.50000000000001,-67.49999999999999
0.3987490689252462,-0.7371850323926177,0.5454882290641517,23.5,-126.49999999999999
0.6494480483301837,0.2662997819068636,0.7122511205161227,40.5,159.5
0.414693242656239,0.5539493236013961,0.7219208137855629,24.5,142.5
-0.7604059656000308,0.4632191121738102,-0.45520415375608303,-49.5,45.5
0.414693242656239,-0.9021764260597307,-0.11877377975523415,24.5,-82.5
-0.5948227867513411,0.049074287335756014,0.8023575055322011,-36.5,176.5
0.8338858220671683,-0.33599794790133397,0.43788105092759566,56.49999999999999,-142.49999999999997
-0.18223552549214744,0.3920719789073059,0.9017038186701385,-10.499999999999998,156.5
0.7253743710122876,-0.04202304152823977,-0.6870706556528549,46.5,-3.5
-0.7604059656000308,0.45520415375608303,-0.46321911217381007,-49.5,44.5
0.414693242656239,0.4618402537783226,0.7840491658596598,24.5,149.5
0.7489557207890021,-0.09794147912944236,-0.6553417390670025,48.50000000000001,-8.5
0.5224985647159488,-0.6579181115993634,0.5423458382796911,31.500000000000007,-129.5
-0.6225146366376195,0.32454231429435004,-0.7121431130077717,-38.5,24.5
-0.5372996083468238,0.4654989320399422,-0.7032921691160957,-32.49999999999999,33.5
0.31730465640509214,-0.39326341166507595,-0.8629377984937219,18.500000000000004,-24.5
-0.7009092642998509,0.5658596263006938,-0.43419936266821135,-44.500000000000014,52.5
